cell_type_id	cell_type_label	citation_id	citation_label	citation_url	doi	evidence_level	from_excel	from_gmt	gene	marker_notes	pmid	role	source_gmt	source_type	source_workbook	state_id	state_label	tissue_id	tissue_label
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		high	true	true	CPA3	Broad mast cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_mast_cell_identity	Mast cell identity	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		high	true	true	FCER1A	Broad mast cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_mast_cell_identity	Mast cell identity	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		high	true	true	GATA2	Broad mast cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_mast_cell_identity	Mast cell identity	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		high	true	true	HDC	Broad mast cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_mast_cell_identity	Mast cell identity	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		high	true	true	HPGDS	Broad mast cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_mast_cell_identity	Mast cell identity	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		high	true	true	KIT	Broad mast cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_mast_cell_identity	Mast cell identity	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		high	true	true	MCEMP1	Broad mast cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_mast_cell_identity	Mast cell identity	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		high	true	true	MS4A2	Broad mast cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_mast_cell_identity	Mast cell identity	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		high	true	true	TPSAB1	Broad mast cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_mast_cell_identity	Mast cell identity	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		high	true	true	TPSB2	Broad mast cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_mast_cell_identity	Mast cell identity	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		medium	true	true	CPA3	Tryptase-rich mast cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_tryptase_mast_cell	Tryptase mast cell	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		medium	true	true	FCER1A	Tryptase-rich mast cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_tryptase_mast_cell	Tryptase mast cell	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		medium	true	true	GATA2	Tryptase-rich mast cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_tryptase_mast_cell	Tryptase mast cell	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		medium	true	true	HDC	Tryptase-rich mast cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_tryptase_mast_cell	Tryptase mast cell	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		medium	true	true	HPGDS	Tryptase-rich mast cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_tryptase_mast_cell	Tryptase mast cell	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		medium	true	true	KIT	Tryptase-rich mast cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_tryptase_mast_cell	Tryptase mast cell	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		medium	true	true	MS4A2	Tryptase-rich mast cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_tryptase_mast_cell	Tryptase mast cell	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		medium	true	true	TPSAB1	Tryptase-rich mast cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_tryptase_mast_cell	Tryptase mast cell	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		medium	true	true	TPSB2	Tryptase-rich mast cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_tryptase_mast_cell	Tryptase mast cell	liver	Liver
mast_cell	Mast cell	citation_ba4f966ef016	Jiang et al., Journal of Allergy and Clinical Immunology 2020	https://pmc.ncbi.nlm.nih.gov/articles/PMC7756890/		medium	true	true	TPSD1	Tryptase-rich mast cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_mast_cell_tryptase_mast_cell	Tryptase mast cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	CCL5	Adaptive-like NK cell program; KLRC2/NKG2C-centered marker set.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_adaptive_nk_cell	Adaptive nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	CD7	Adaptive-like NK cell program; KLRC2/NKG2C-centered marker set.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_adaptive_nk_cell	Adaptive nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	FCGR3A	Adaptive-like NK cell program; KLRC2/NKG2C-centered marker set.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_adaptive_nk_cell	Adaptive nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	FCRL6	Adaptive-like NK cell program; KLRC2/NKG2C-centered marker set.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_adaptive_nk_cell	Adaptive nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	GZMB	Adaptive-like NK cell program; KLRC2/NKG2C-centered marker set.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_adaptive_nk_cell	Adaptive nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	KLRC2	Adaptive-like NK cell program; KLRC2/NKG2C-centered marker set.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_adaptive_nk_cell	Adaptive nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	KLRD1	Adaptive-like NK cell program; KLRC2/NKG2C-centered marker set.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_adaptive_nk_cell	Adaptive nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	PRF1	Adaptive-like NK cell program; KLRC2/NKG2C-centered marker set.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_adaptive_nk_cell	Adaptive nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	TBX21	Adaptive-like NK cell program; KLRC2/NKG2C-centered marker set.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_adaptive_nk_cell	Adaptive nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	ZEB2	Adaptive-like NK cell program; KLRC2/NKG2C-centered marker set.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_adaptive_nk_cell	Adaptive nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	CST7	Cytotoxic conventional NK cell effector program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_cytotoxic_nk_cell	Cytotoxic nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	FCGR3A	Cytotoxic conventional NK cell effector program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_cytotoxic_nk_cell	Cytotoxic nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	FGFBP2	Cytotoxic conventional NK cell effector program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_cytotoxic_nk_cell	Cytotoxic nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	GNLY	Cytotoxic conventional NK cell effector program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_cytotoxic_nk_cell	Cytotoxic nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	GZMB	Cytotoxic conventional NK cell effector program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_cytotoxic_nk_cell	Cytotoxic nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	GZMH	Cytotoxic conventional NK cell effector program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_cytotoxic_nk_cell	Cytotoxic nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	KLRD1	Cytotoxic conventional NK cell effector program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_cytotoxic_nk_cell	Cytotoxic nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	KLRF1	Cytotoxic conventional NK cell effector program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_cytotoxic_nk_cell	Cytotoxic nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	NKG7	Cytotoxic conventional NK cell effector program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_cytotoxic_nk_cell	Cytotoxic nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	PRF1	Cytotoxic conventional NK cell effector program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_cytotoxic_nk_cell	Cytotoxic nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	IFI44L	Generic interferon-stimulated NK cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_interferon_response_nk_cell	Interferon response nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	IFI6	Generic interferon-stimulated NK cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_interferon_response_nk_cell	Interferon response nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	IFIT1	Generic interferon-stimulated NK cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_interferon_response_nk_cell	Interferon response nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	IFIT2	Generic interferon-stimulated NK cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_interferon_response_nk_cell	Interferon response nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	IFIT3	Generic interferon-stimulated NK cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_interferon_response_nk_cell	Interferon response nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	IRF7	Generic interferon-stimulated NK cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_interferon_response_nk_cell	Interferon response nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	ISG15	Generic interferon-stimulated NK cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_interferon_response_nk_cell	Interferon response nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	MX1	Generic interferon-stimulated NK cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_interferon_response_nk_cell	Interferon response nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	OAS1	Generic interferon-stimulated NK cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_interferon_response_nk_cell	Interferon response nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		medium	true	true	STAT1	Generic interferon-stimulated NK cell program.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_interferon_response_nk_cell	Interferon response nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	CD160	Liver-resident NK cell markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_liver_resident_nk_cell	Liver resident nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	CD69	Liver-resident NK cell markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_liver_resident_nk_cell	Liver resident nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	CXCR6	Liver-resident NK cell markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_liver_resident_nk_cell	Liver resident nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	GZMK	Liver-resident NK cell markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_liver_resident_nk_cell	Liver resident nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	IL7R	Liver-resident NK cell markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_liver_resident_nk_cell	Liver resident nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	KLRB1	Liver-resident NK cell markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_liver_resident_nk_cell	Liver resident nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	KLRC1	Liver-resident NK cell markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_liver_resident_nk_cell	Liver resident nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	XCL1	Liver-resident NK cell markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_liver_resident_nk_cell	Liver resident nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	XCL2	Liver-resident NK cell markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_liver_resident_nk_cell	Liver resident nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	ZNF683	Liver-resident NK cell markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_liver_resident_nk_cell	Liver resident nk cell	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	FCER1G	Broad natural killer cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_nk_cell_identity	Nk cell identity	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	FCGR3A	Broad natural killer cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_nk_cell_identity	Nk cell identity	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	GNLY	Broad natural killer cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_nk_cell_identity	Nk cell identity	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	GZMB	Broad natural killer cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_nk_cell_identity	Nk cell identity	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	KLRD1	Broad natural killer cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_nk_cell_identity	Nk cell identity	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	KLRF1	Broad natural killer cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_nk_cell_identity	Nk cell identity	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	NCR1	Broad natural killer cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_nk_cell_identity	Nk cell identity	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	NKG7	Broad natural killer cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_nk_cell_identity	Nk cell identity	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	PRF1	Broad natural killer cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_nk_cell_identity	Nk cell identity	liver	Liver
nk_cell	NK cell	citation_77762a3bc36a	Zhao et al., Cell Discovery 2020	https://www.nature.com/articles/s41421-020-0157-z		high	true	true	TYROBP	Broad natural killer cell identity markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_nk_cell_nk_cell_identity	Nk cell identity	liver	Liver
schwann_cell	Schwann cell	citation_d8cf66e3d54a	Gerber et al., eLife 2021	https://elifesciences.org/articles/58591		high	true	true	EGR2	Myelinating Schwann cell markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_schwann_cell_myelinating_schwann_cell	Myelinating schwann cell	liver	Liver
schwann_cell	Schwann cell	citation_d8cf66e3d54a	Gerber et al., eLife 2021	https://elifesciences.org/articles/58591		high	true	true	MAG	Myelinating Schwann cell markers.		positive_marker	dat/liver/liver_cell_state_markers.gmt	literature_curated	dat/liver/liver_cell_state_markers.xlsx	liver_schwann_cell_myelinating_schwann_cell	Myelinating schwann cell	liver	Liver
